ID	Target	Tweet	Stance
179	Should women take HRT post-menopause?	HRT may also increase risk of blood clots, heart attack, and stroke.	AGAINST
102	Should women take HRT post-menopause?	In the same way, not having children, or having children later in life, may slightly increase your risk of developing breast cancer because your exposure to oestrogen is uninterrupted by pregnancy.	NONE
167	Does MMR Vaccine lead to autism in children?	The animal model, which examines for the first time, behavioural, functional and neuromorphometric consequences of the childhood vaccine regimen, mimics certain neurological abnormalities of autism.	FAVOR
162	Does MMR Vaccine lead to autism in children?	A study published in the Journal of Toxicology and Environmental Health determined that mercury exposure can induce immune, sensory, neurological, motor and behavioural dysfunctions similar to traits defining or associated with ASDs.	FAVOR
195	Does MMR Vaccine lead to autism in children?	The side effects commonly retracted from this vaccination are a mild form of each disease.	NONE
96	Does MMR Vaccine lead to autism in children?	More recently, some parents have been concerned that too many vaccines given too soon might cause autism.	FAVOR
249	Does MMR Vaccine lead to autism in children?	The study compared relative risk of Autism Spectrum Disorder (ASD) in children vaccinated with measles, mumps and rubella (MMR) vaccine and unvaccinated children born in Denmark between 1991 and 1998.	NONE
193	Does MMR Vaccine lead to autism in children?	The debate whether the MMR vaccine is safe has been going on for years.	NONE
29	Does MMR Vaccine lead to autism in children?	The blood mercury half-life was calculated to be 3.7 days and returned to prevaccination levels by day 30.	NONE
194	Does MMR Vaccine lead to autism in children?	The controversies surrounding the MMR vaccines have long preceded the autism saga with many people being wary of the vaccine due to the side effects that are related to it.	FAVOR
255	Does MMR Vaccine lead to autism in children?	MMR vaccination is not likely to be a main cause of autism, and cannot explain the rise over time in the incidence of autism.	AGAINST
230	Does MMR Vaccine lead to autism in children?	Results showed that more fevers and seizures did occur in children who had received the MMR vaccine, compared with children who had not received MMR vaccine.	NONE
204	Does MMR Vaccine lead to autism in children?	�We also found no evidence that receipt of either one or two doses of MMR vaccination was associated with an increased risk of autism among children who had older siblings with autism.� 	AGAINST
5	Does MMR Vaccine lead to autism in children?	No convincing evidence was found to support an association between the vaccine preservative thimerosal and autism, nor for the use of chelation therapy in autism.	AGAINST
56	Does MMR Vaccine lead to autism in children?	The research team, led by Anjali Jain of the Lewin Group, Falls Church, Virginia, say that those families with a child already affected by autism may be less likely to have younger children vaccinated.	NONE
136	Does MMR Vaccine lead to autism in children?	The study concludes that the autistic children had an inappropriate or abnormal antibody response to MMR.	FAVOR
158	Does MMR Vaccine lead to autism in children?	We know that oxidative stress is triggered by heavy metals, like the ones contained in multiple vaccines.	FAVOR
126	Does MMR Vaccine lead to autism in children?	The results suggest that vaccines may be linked to autism and encourages more in depth study before continually administering these vaccines.	FAVOR
65	Does MMR Vaccine lead to autism in children?	�Even so, short of arguing that MMR actually reduces the risk of ASD in those who were immunised by age two years, the only conclusion that can be drawn from the study is that there is no signal to suggest a relationship between MMR and the development of autism in children with or without a sibling who has autism,� he writes.	AGAINST
142	Does MMR Vaccine lead to autism in children?	It�s well known that viral infections cause increased oxidative stress.	NONE
85	Does MMR Vaccine lead to autism in children?	The researchers were investigating the theory that intestinal problems like Crohn's disease can result from viral infection and contribute to the development of autism who were vaccinated with MMR vaccine.	FAVOR
223	Does MMR Vaccine lead to autism in children?	The study of data on more than 1,000 children born between 1993 and 1997 looked at their vaccination schedules up to 1 year of age, and studied their performance 7 to 10 years later on 42 different neuropsychological outcomes.	NONE
155	Does MMR Vaccine lead to autism in children?	Depletion of GSH which can be caused by thimerosal  is commonly associated with autism.	FAVOR
31	Does MMR Vaccine lead to autism in children?	Increased mercury levels were detected in stools after vaccination, suggesting that the gastrointestinal tract is involved in ethyl mercury elimination.	NONE
12	Does MMR Vaccine lead to autism in children?	For children diagnosed before a diagnosis of autism, the autism risk was lower in children who received MMR vaccine than in nonvaccinated children in a study conducted in Poland.	AGAINST
35	Does MMR Vaccine lead to autism in children?	The California DDS data do not show any recent decrease in autism in California despite the exclusion of more than trace levels of thimerosal from nearly all childhood vaccines.	AGAINST
28	Does MMR Vaccine lead to autism in children?	Study assessed blood mercury levels of 216 healthy children prior to immunization with thimerosal-containing vaccines, and 12 hours to 30 days after.	NONE
42	Does MMR Vaccine lead to autism in children?	The MMR vaccine was first alleged to be a cause of autism in 1998, when Dr. Andrew Wakefield, a British researcher, published a study in The Lancet claiming that the 12 children with neurodevelopmental delays (eight of whom had autism) he examined had the measles virus in their guts.	FAVOR
120	Does MMR Vaccine lead to autism in children?	Given that the scientific evidence appears to indicate that vaccine safety is not as firmly established as often believed, it would seem ill advised to exclude paediatric vaccinations as a possible cause of adverse long-term neurodevelopment outcomes , including those associated with autism.	FAVOR
113	Does MMR Vaccine lead to autism in children?	The studies also show that children from countries with the highest ASD appear to have a much higher exposure to Aluminum from vaccines.	FAVOR
